number,type,title,author,author_type,author_association,state,created_at,closed_at,updated_at,age_hours_to_close,closed_within_10m,comments,labels,html_url,first_close_actor,first_close_at,first_close_seconds_after_create,auto_closed_by_github_actions_within_10m,first_reopen_after_first_close_actor,first_reopen_after_first_close_at,reopened_after_auto_close,first_close_after_reopen_actor,first_close_after_reopen_at,reclosed_after_auto_reopen,state_event_sequence,accepted_by_reopen_or_main_reference,acted_on_by_main_reference,acted_on_without_reopen,main_commit_refs,merged_pr_refs,acceptance_sources
4525,issue,Permission error on install,arusa,User,NONE,closed,2026-05-14T15:37:02Z,2026-05-16T09:53:37Z,2026-05-16T09:53:37Z,42.276,no,3,bug|closed-because-refactor,https://github.com/earendil-works/pi/issues/4525,github-actions[bot],2026-05-14T15:37:14Z,12,yes,badlogic,2026-05-14T23:23:26Z,yes,mitsuhiko,2026-05-16T09:53:37Z,yes,closed:github-actions[bot]:2026-05-14T15:37:14Z|reopened:badlogic:2026-05-14T23:23:26Z|closed:mitsuhiko:2026-05-16T09:53:37Z,yes,no,no,,,reopened:2026-05-14T23:23:26Z:badlogic
4526,issue,Bug: reasoning field injected into history causes 400 with non-thinking models,DanteBasile04,User,NONE,closed,2026-05-14T18:11:10Z,2026-05-14T18:11:22Z,2026-05-15T07:50:56Z,0.003,yes,3,bug|closed-because-refactor,https://github.com/earendil-works/pi/issues/4526,github-actions[bot],2026-05-14T18:11:22Z,12,yes,,,no,,,no,closed:github-actions[bot]:2026-05-14T18:11:22Z,no,no,no,,,
4528,issue,Missing dependency @earendil-works/pi-tui causes extension load failure,choufeng,User,NONE,closed,2026-05-14T21:17:13Z,2026-05-14T21:17:23Z,2026-05-14T23:28:47Z,0.003,yes,2,closed-because-refactor,https://github.com/earendil-works/pi/issues/4528,github-actions[bot],2026-05-14T21:17:23Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-05-14T21:17:23Z,no,no,no,,,
4529,issue,Feature: subpath support for `pi install git:`,Mearman,User,NONE,closed,2026-05-14T21:19:39Z,2026-05-14T21:19:49Z,2026-05-14T21:19:49Z,0.003,yes,1,closed-because-refactor,https://github.com/earendil-works/pi/issues/4529,github-actions[bot],2026-05-14T21:19:49Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-05-14T21:19:49Z,no,no,no,,,
4530,issue,feat(coding-agent): support installing individual packages from git monorepo subdirectories,gotgenes,User,NONE,closed,2026-05-14T21:21:32Z,2026-05-14T21:21:42Z,2026-05-14T21:25:15Z,0.003,yes,1,closed-because-refactor,https://github.com/earendil-works/pi/issues/4530,github-actions[bot],2026-05-14T21:21:42Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-05-14T21:21:42Z,no,no,no,,,
4532,issue,parseFrontmatter rejects valid Claude Code agent files with long unquoted descriptions,LeanAndMean,User,NONE,closed,2026-05-14T21:39:50Z,2026-05-16T21:40:25Z,2026-05-17T02:55:30Z,48.010,no,7,inprogress|closed-because-refactor,https://github.com/earendil-works/pi/issues/4532,github-actions[bot],2026-05-14T21:40:01Z,11,yes,badlogic,2026-05-14T23:31:03Z,yes,badlogic,2026-05-16T21:40:25Z,yes,closed:github-actions[bot]:2026-05-14T21:40:01Z|reopened:badlogic:2026-05-14T23:31:03Z|closed:badlogic:2026-05-16T21:40:25Z,yes,no,no,,,reopened:2026-05-14T23:31:03Z:badlogic
4533,issue,Provide mechanism to avoid package tool conflicts,stefanv,User,NONE,closed,2026-05-14T21:52:34Z,2026-05-14T21:52:45Z,2026-05-14T23:33:14Z,0.003,yes,2,bug|closed-because-refactor,https://github.com/earendil-works/pi/issues/4533,github-actions[bot],2026-05-14T21:52:45Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-05-14T21:52:45Z,no,no,no,,,
4534,issue,Add option to suppress [Skill warnings],rstacruz25,User,NONE,closed,2026-05-14T23:18:18Z,2026-05-16T21:38:58Z,2026-05-16T21:38:58Z,46.344,no,3,inprogress|closed-because-refactor,https://github.com/earendil-works/pi/issues/4534,github-actions[bot],2026-05-14T23:18:27Z,9,yes,badlogic,2026-05-14T23:34:29Z,yes,badlogic,2026-05-16T21:38:58Z,yes,closed:github-actions[bot]:2026-05-14T23:18:27Z|reopened:badlogic:2026-05-14T23:34:29Z|closed:badlogic:2026-05-16T21:38:58Z,yes,yes,no,5d31e70b8a23008a745aa0315eeb6226694d481f@2026-05-16T23:38:46+02:00,,reopened:2026-05-14T23:34:29Z:badlogic|main_commit:5d31e70b8a23008a745aa0315eeb6226694d481f:2026-05-16T23:38:46+02:00
4535,issue,Second @ mention sometimes fails to trigger autocomplete after slash command,benjaminwestern,User,NONE,closed,2026-05-14T23:21:41Z,2026-05-14T23:21:55Z,2026-05-15T02:48:23Z,0.004,yes,4,bug|last read|closed-because-refactor,https://github.com/earendil-works/pi/issues/4535,github-actions[bot],2026-05-14T23:21:55Z,14,yes,,,no,,,no,closed:github-actions[bot]:2026-05-14T23:21:55Z,no,no,no,,,
4536,issue,Error: Unknown error (no error details in response),chongy075,User,NONE,closed,2026-05-15T00:19:47Z,2026-05-15T00:19:58Z,2026-05-15T07:32:05Z,0.003,yes,2,bug|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4536,github-actions[bot],2026-05-15T00:19:58Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T00:19:58Z,no,no,no,,,
4538,issue,Add `/exit` Alias for `/quit`,AttAditya,User,NONE,closed,2026-05-15T04:14:48Z,2026-05-15T04:14:57Z,2026-05-15T10:17:44Z,0.003,yes,4,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4538,github-actions[bot],2026-05-15T04:14:57Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T04:14:57Z,no,no,no,,,
4539,issue,buildBaseOptions caps maxTokens at 32000,gerwynng,User,NONE,closed,2026-05-15T05:35:22Z,2026-05-16T21:33:20Z,2026-05-16T21:33:20Z,39.966,no,2,bug|inprogress|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4539,github-actions[bot],2026-05-15T05:35:32Z,10,yes,badlogic,2026-05-15T07:30:26Z,yes,badlogic,2026-05-16T21:33:20Z,yes,closed:github-actions[bot]:2026-05-15T05:35:32Z|reopened:badlogic:2026-05-15T07:30:26Z|closed:badlogic:2026-05-16T21:33:20Z,yes,yes,no,22a9c484e73506777e8e678913bdd275f00d7951@2026-05-16T23:33:06+02:00,,reopened:2026-05-15T07:30:26Z:badlogic|main_commit:22a9c484e73506777e8e678913bdd275f00d7951:2026-05-16T23:33:06+02:00
4540,issue,Provide option to remove splash screen.,yashness,User,NONE,closed,2026-05-15T05:39:54Z,2026-05-15T05:40:04Z,2026-05-15T07:33:18Z,0.003,yes,2,bug|last read|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4540,github-actions[bot],2026-05-15T05:40:04Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T05:40:04Z,no,no,no,,,
4542,issue,"Feature: extension API for background task management (BashProcessHandle, AgentLoopHandle)",Mearman,User,NONE,closed,2026-05-15T08:44:02Z,2026-05-15T08:44:11Z,2026-05-21T09:00:37Z,0.003,yes,2,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4542,github-actions[bot],2026-05-15T08:44:11Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T08:44:11Z,no,no,no,,,
4544,issue,*Bug: `defaultProvider` in `settings.json` gets overwritten on startup***,CHief-Wiggum1203,User,NONE,closed,2026-05-15T09:03:32Z,2026-05-15T09:03:42Z,2026-05-15T09:03:42Z,0.003,yes,1,bug|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4544,github-actions[bot],2026-05-15T09:03:42Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T09:03:42Z,no,no,no,,,
4545,issue,fix: getTextOutput crashes on result without content property,teebz11,User,NONE,closed,2026-05-15T09:30:48Z,2026-05-15T09:30:59Z,2026-05-15T09:30:59Z,0.003,yes,1,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4545,github-actions[bot],2026-05-15T09:30:59Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T09:30:59Z,no,no,no,,,
4546,issue,Issues with auth caused by auth.json.lock,leiserfg,User,NONE,closed,2026-05-15T09:34:01Z,2026-05-15T09:34:11Z,2026-05-15T09:34:11Z,0.003,yes,1,bug|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4546,github-actions[bot],2026-05-15T09:34:11Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T09:34:11Z,no,no,no,,,
4548,issue,"UI enhancements: softer colors, state icons, visual hierarchy",1060996408,User,NONE,closed,2026-05-15T10:14:47Z,2026-05-15T10:14:58Z,2026-05-15T10:14:58Z,0.003,yes,1,possibly-openclaw-clanker|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4548,github-actions[bot],2026-05-15T10:14:58Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T10:14:58Z,no,no,no,,,
4549,issue,Setting to disable packages update on startup,banjo,User,NONE,closed,2026-05-15T10:18:33Z,2026-05-15T10:18:44Z,2026-05-15T10:18:44Z,0.003,yes,1,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4549,github-actions[bot],2026-05-15T10:18:44Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T10:18:44Z,no,no,no,,,
4551,issue,Bug: infinite spinning when weekly limit with github copilot sub is reached,aTom3333,User,NONE,closed,2026-05-15T10:25:19Z,2026-05-15T10:25:36Z,2026-05-15T10:25:36Z,0.005,yes,1,bug|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4551,github-actions[bot],2026-05-15T10:25:36Z,17,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T10:25:36Z,no,no,no,,,
4553,issue,Problem with Pi's prompt template argument parsing,parijatmishra,User,NONE,closed,2026-05-15T10:46:32Z,2026-05-16T21:36:37Z,2026-05-16T21:36:37Z,34.835,no,2,bug|inprogress|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4553,github-actions[bot],2026-05-15T10:46:42Z,10,yes,badlogic,2026-05-15T15:33:44Z,yes,badlogic,2026-05-16T21:36:38Z,yes,closed:github-actions[bot]:2026-05-15T10:46:42Z|reopened:badlogic:2026-05-15T15:33:44Z|closed:badlogic:2026-05-16T21:36:38Z,yes,yes,no,d0fe8570e93e737c74e30223e91adb4248ac49bc@2026-05-16T23:36:25+02:00,,reopened:2026-05-15T15:33:44Z:badlogic|main_commit:d0fe8570e93e737c74e30223e91adb4248ac49bc:2026-05-16T23:36:25+02:00
4554,issue,Crash: / slash command menu exceeds terminal width (86 > 84),1060996408,User,NONE,closed,2026-05-15T10:59:16Z,2026-05-16T21:21:29Z,2026-05-16T21:21:29Z,34.370,no,2,inprogress|possibly-openclaw-clanker|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4554,github-actions[bot],2026-05-15T10:59:31Z,15,yes,badlogic,2026-05-15T15:32:31Z,yes,badlogic,2026-05-16T21:21:29Z,yes,closed:github-actions[bot]:2026-05-15T10:59:31Z|reopened:badlogic:2026-05-15T15:32:31Z|closed:badlogic:2026-05-16T21:21:29Z,yes,no,no,,,reopened:2026-05-15T15:32:31Z:badlogic
4556,issue,Crash of pi with very narrow terminal,ValentinKaisermayer,User,NONE,closed,2026-05-15T13:34:19Z,2026-05-15T13:34:30Z,2026-05-15T16:08:59Z,0.003,yes,4,bug|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4556,github-actions[bot],2026-05-15T13:34:30Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T13:34:30Z,no,no,no,,,
4557,issue,Allow to pass a command to `apiKey`?,jarkkojs,User,NONE,closed,2026-05-15T13:48:56Z,2026-05-15T13:49:07Z,2026-05-15T15:47:01Z,0.003,yes,2,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4557,github-actions[bot],2026-05-15T13:49:07Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T13:49:07Z,no,no,no,,,
4559,issue,fd download 404 on macOS x86_64 — latest release dropped the platform,8bury,User,NONE,closed,2026-05-15T14:39:12Z,2026-05-16T21:39:48Z,2026-05-16T21:39:48Z,31.010,no,2,inprogress|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4559,github-actions[bot],2026-05-15T14:39:24Z,12,yes,badlogic,2026-05-15T15:30:18Z,yes,badlogic,2026-05-16T21:39:48Z,yes,closed:github-actions[bot]:2026-05-15T14:39:24Z|reopened:badlogic:2026-05-15T15:30:18Z|closed:badlogic:2026-05-16T21:39:48Z,yes,yes,no,7afd80d78801cdd5a9be8c0e018d556605d90784@2026-05-16T23:39:35+02:00,,reopened:2026-05-15T15:30:18Z:badlogic|main_commit:7afd80d78801cdd5a9be8c0e018d556605d90784:2026-05-16T23:39:35+02:00
4561,issue,feat(ai): add LiteLLM as API provider,RheagalFire,User,NONE,closed,2026-05-15T15:09:31Z,2026-05-15T15:09:42Z,2026-05-15T15:38:34Z,0.003,yes,1,last read|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4561,github-actions[bot],2026-05-15T15:09:42Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T15:09:42Z,no,no,no,,,
4563,issue,Overflow detection doesn't match litellm-wrapped OpenAI context-length error,Garbaz,User,NONE,closed,2026-05-15T17:21:38Z,2026-05-16T21:29:38Z,2026-05-16T21:29:38Z,28.133,no,2,inprogress|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4563,github-actions[bot],2026-05-15T17:21:48Z,10,yes,badlogic,2026-05-16T20:25:38Z,yes,badlogic,2026-05-16T21:29:38Z,yes,closed:github-actions[bot]:2026-05-15T17:21:48Z|reopened:badlogic:2026-05-16T20:25:38Z|closed:badlogic:2026-05-16T21:29:38Z,yes,yes,no,7c5c3d6fd60a0a3d8a3d40d9320c32975b01b215@2026-05-16T23:29:22+02:00,,reopened:2026-05-16T20:25:38Z:badlogic|main_commit:7c5c3d6fd60a0a3d8a3d40d9320c32975b01b215:2026-05-16T23:29:22+02:00
4565,issue,Add option to lock default settings,JoshMock,User,NONE,closed,2026-05-15T18:07:03Z,2026-05-15T18:07:14Z,2026-05-15T18:07:14Z,0.003,yes,1,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4565,github-actions[bot],2026-05-15T18:07:14Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T18:07:14Z,no,no,no,,,
4568,issue,TUI rendering breaks after terminal window resize,huffman,User,NONE,closed,2026-05-15T18:25:25Z,2026-05-15T18:25:36Z,2026-05-15T18:25:36Z,0.003,yes,1,bug|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4568,github-actions[bot],2026-05-15T18:25:36Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T18:25:36Z,no,no,no,,,
4569,issue,Feature Request: Model Aliases for Flexible Model Configuration,gadgj,User,NONE,closed,2026-05-15T18:25:30Z,2026-05-15T18:25:41Z,2026-05-15T18:25:41Z,0.003,yes,1,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4569,github-actions[bot],2026-05-15T18:25:41Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T18:25:41Z,no,no,no,,,
4570,issue,"bug: orphan toolResult survives chained compactions, causes unrecoverable 400 (regression of #1764)",srbryers,User,NONE,closed,2026-05-15T19:01:32Z,2026-05-15T19:01:45Z,2026-05-15T19:01:45Z,0.004,yes,1,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4570,github-actions[bot],2026-05-15T19:01:45Z,13,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T19:01:45Z,no,no,no,,,
4571,issue,Coding agent takes 3× more LLM round-trips when process.getuid() !== 0,ndburn,User,NONE,closed,2026-05-15T20:24:55Z,2026-05-15T20:25:06Z,2026-05-16T20:28:53Z,0.003,yes,2,bug|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4571,github-actions[bot],2026-05-15T20:25:06Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T20:25:06Z,no,no,no,,,
4572,issue,Add SDD spec for Pi Cyber Harness,rortizs,User,NONE,closed,2026-05-15T22:31:50Z,2026-05-15T22:31:59Z,2026-05-15T22:31:59Z,0.003,yes,1,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4572,github-actions[bot],2026-05-15T22:31:59Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T22:31:59Z,no,no,no,,,
4573,issue,Fix web-ui example check gate requiring missing dist types,rortizs,User,NONE,closed,2026-05-15T22:32:45Z,2026-05-15T22:32:52Z,2026-05-16T20:30:09Z,0.002,yes,2,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4573,github-actions[bot],2026-05-15T22:32:52Z,7,yes,,,no,,,no,closed:github-actions[bot]:2026-05-15T22:32:52Z,no,no,no,,,
4576,issue,feat(pi-ai/anthropic): expose cache_control on system prompt + messages,NikolasP98,User,NONE,closed,2026-05-16T01:06:10Z,2026-05-16T01:06:20Z,2026-05-16T20:31:28Z,0.003,yes,2,possibly-openclaw-clanker|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4576,github-actions[bot],2026-05-16T01:06:20Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-05-16T01:06:20Z,no,no,no,,,
4577,issue,pi.sendMessage({ triggerTurn: false }) from turn_end starts another assistant turn,bogris,User,NONE,closed,2026-05-16T07:07:44Z,2026-05-16T20:32:34Z,2026-05-16T20:32:49Z,13.414,no,2,bug|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4577,github-actions[bot],2026-05-16T07:07:53Z,9,yes,badlogic,2026-05-16T20:31:59Z,yes,badlogic,2026-05-16T20:32:34Z,yes,closed:github-actions[bot]:2026-05-16T07:07:53Z|reopened:badlogic:2026-05-16T20:31:59Z|closed:badlogic:2026-05-16T20:32:34Z,yes,no,no,,,reopened:2026-05-16T20:31:59Z:badlogic
4578,issue,"Cost display hardcodes ""$"" — add optional ""costUnit"" field for non-USD/credit-based providers",JerryAZR,User,NONE,closed,2026-05-16T07:45:00Z,2026-05-16T07:45:11Z,2026-05-16T07:45:11Z,0.003,yes,1,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4578,github-actions[bot],2026-05-16T07:45:11Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-05-16T07:45:11Z,no,no,no,,,
4579,issue,Package Report: @pi-unipi/web-api,sarukas,User,NONE,closed,2026-05-16T08:20:33Z,2026-05-16T08:20:43Z,2026-05-16T08:20:44Z,0.003,yes,1,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4579,github-actions[bot],2026-05-16T08:20:44Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-05-16T08:20:44Z,no,no,no,,,
4580,issue,Crash: Cannot read properties of undefined (reading 'heading') in markdown.js when theme is not initialized,derKosi,User,NONE,closed,2026-05-16T10:35:10Z,2026-05-16T10:35:19Z,2026-05-16T21:43:41Z,0.003,yes,4,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4580,github-actions[bot],2026-05-16T10:35:19Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-05-16T10:35:19Z,no,no,no,,,
4581,issue,"On certain providers (e.g. Tensorix, Eurouter) all DeepSeek v4 Pro requests (except the first one) return 500 ISE",mnowrot,User,NONE,closed,2026-05-16T13:09:31Z,2026-05-16T13:09:40Z,2026-05-16T13:09:40Z,0.003,yes,1,bug|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4581,github-actions[bot],2026-05-16T13:09:40Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-05-16T13:09:40Z,no,no,no,,,
4582,issue,the content gets truncated when agent generates HTML code that reaches around 1200 to 1300 lines,gdyxml2000,User,NONE,closed,2026-05-16T14:17:55Z,2026-05-16T14:18:03Z,2026-05-16T20:36:36Z,0.002,yes,2,bug|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4582,github-actions[bot],2026-05-16T14:18:03Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-05-16T14:18:03Z,no,no,no,,,
4584,issue,Race: in-flight provider request triggers stale ExtensionRunner during session replacement,paulrobello,User,NONE,open,2026-05-16T15:21:44Z,,2026-05-16T20:37:48Z,,,1,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4584,github-actions[bot],2026-05-16T15:21:53Z,9,yes,badlogic,2026-05-16T20:37:48Z,yes,,,no,closed:github-actions[bot]:2026-05-16T15:21:53Z|reopened:badlogic:2026-05-16T20:37:48Z,yes,no,no,,,reopened:2026-05-16T20:37:48Z:badlogic
4585,issue,pi --resume can crash with unhandled ECONNRESET while loading resume picker,tryingET,User,NONE,closed,2026-05-16T15:24:27Z,2026-05-16T15:24:37Z,2026-05-16T20:38:39Z,0.003,yes,2,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4585,github-actions[bot],2026-05-16T15:24:37Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-05-16T15:24:37Z,no,no,no,,,
4586,issue,Add an extension point allowing an implementation of copy-on-select feature,susliko,User,NONE,closed,2026-05-16T15:44:59Z,2026-05-16T15:45:08Z,2026-05-16T20:39:41Z,0.003,yes,2,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4586,github-actions[bot],2026-05-16T15:45:08Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-05-16T15:45:08Z,no,no,no,,,
4587,issue,pi tries to install npm extensions system global on Linux instead of the .pi folder,imrehg,User,NONE,closed,2026-05-16T15:47:50Z,2026-05-17T18:48:10Z,2026-05-17T18:49:03Z,27.006,no,13,bug|inprogress|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4587,github-actions[bot],2026-05-16T15:47:59Z,9,yes,badlogic,2026-05-16T20:40:41Z,yes,mitsuhiko,2026-05-17T18:48:10Z,yes,closed:github-actions[bot]:2026-05-16T15:47:59Z|reopened:badlogic:2026-05-16T20:40:41Z|closed:mitsuhiko:2026-05-17T18:48:10Z,yes,yes,no,6f931797cae24ad9ea392d220c1f7c7f4585b50e@2026-05-17T20:48:00+02:00,,reopened:2026-05-16T20:40:41Z:badlogic|main_commit:6f931797cae24ad9ea392d220c1f7c7f4585b50e:2026-05-17T20:48:00+02:00
4590,issue,Contribution proposal: drop unsigned thinking blocks instead of leaking as visible text (fixes #4464),abhinavmathur-atlan,User,NONE,closed,2026-05-16T16:24:42Z,2026-05-16T16:24:53Z,2026-05-16T16:37:33Z,0.003,yes,1,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4590,github-actions[bot],2026-05-16T16:24:53Z,11,yes,,,no,,,no,closed:github-actions[bot]:2026-05-16T16:24:53Z,no,no,no,,,
4591,issue,Contribution proposal: fix --resume OOM on large session histories (fixes #4583),abhinavmathur-atlan,User,NONE,closed,2026-05-16T16:24:53Z,2026-05-16T16:25:02Z,2026-05-16T21:06:51Z,0.003,yes,3,inprogress|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4591,github-actions[bot],2026-05-16T16:25:02Z,9,yes,,,no,,,no,closed:github-actions[bot]:2026-05-16T16:25:02Z,yes,yes,yes,758004d1bb1488998b3b752bfb039d517d9c2b16@2026-05-16T23:08:12+02:00,,main_commit:758004d1bb1488998b3b752bfb039d517d9c2b16:2026-05-16T23:08:12+02:00
4593,issue,Accessibility: Screen Reader Support,chigkim,User,NONE,closed,2026-05-16T17:17:41Z,2026-05-16T17:17:49Z,2026-05-16T17:17:49Z,0.002,yes,1,bug|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4593,github-actions[bot],2026-05-16T17:17:49Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-05-16T17:17:49Z,no,no,no,,,
4594,issue,Website: `/packages` route is timing out,JosefSaltz,User,NONE,closed,2026-05-16T19:17:11Z,2026-05-16T20:47:40Z,2026-05-18T17:17:54Z,1.508,no,3,bug|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4594,github-actions[bot],2026-05-16T19:17:21Z,10,yes,badlogic,2026-05-16T20:47:20Z,yes,badlogic,2026-05-16T20:47:40Z,yes,closed:github-actions[bot]:2026-05-16T19:17:21Z|reopened:badlogic:2026-05-16T20:47:20Z|closed:badlogic:2026-05-16T20:47:40Z,yes,no,no,,,reopened:2026-05-16T20:47:20Z:badlogic
4595,issue,Extension loader still imports @mariozechner/pi-ai subpaths after rename to @earendil-works/pi-ai,ChickenEggRoll,User,NONE,closed,2026-05-16T20:28:31Z,2026-05-16T22:38:43Z,2026-05-16T22:38:43Z,2.170,no,2,inprogress|possibly-openclaw-clanker|last read|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4595,github-actions[bot],2026-05-16T20:28:39Z,8,yes,badlogic,2026-05-16T20:50:42Z,yes,badlogic,2026-05-16T22:38:44Z,yes,closed:github-actions[bot]:2026-05-16T20:28:39Z|reopened:badlogic:2026-05-16T20:50:42Z|closed:badlogic:2026-05-16T22:38:44Z,yes,no,no,,,reopened:2026-05-16T20:50:42Z:badlogic
4596,issue,feat(bash): Add forward slash reminder to bash tool description to prevent Windows path errors,Greyh4t,User,NONE,closed,2026-05-16T20:49:02Z,2026-05-16T20:49:10Z,2026-05-18T18:16:56Z,0.002,yes,3,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4596,github-actions[bot],2026-05-16T20:49:10Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-05-16T20:49:10Z,no,no,no,,,
4597,issue,Esc during streaming (before any assistant output) should restore last submitted prompt,samonjoat,User,NONE,closed,2026-05-16T22:10:00Z,2026-05-16T22:10:10Z,2026-05-17T00:11:39Z,0.003,yes,4,closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4597,github-actions[bot],2026-05-16T22:10:10Z,10,yes,,,no,,,no,closed:github-actions[bot]:2026-05-16T22:10:10Z,no,no,no,,,
4598,issue,Tool result images in interactive mode can render tall enough to take over the transcript.,thegalexc,User,NONE,closed,2026-05-16T23:02:48Z,2026-05-16T23:02:56Z,2026-05-17T00:12:07Z,0.002,yes,2,bug|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4598,github-actions[bot],2026-05-16T23:02:56Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-05-16T23:02:56Z,no,no,no,,,
4599,issue,GitHub Copilot provider: support dynamic model discovery,kbehailuzt,User,NONE,closed,2026-05-16T23:36:01Z,2026-05-16T23:36:09Z,2026-05-17T02:40:49Z,0.002,yes,3,last read|closed-because-weekend|closed-because-refactor,https://github.com/earendil-works/pi/issues/4599,github-actions[bot],2026-05-16T23:36:09Z,8,yes,,,no,,,no,closed:github-actions[bot]:2026-05-16T23:36:09Z,no,no,no,,,
